"Tanggal","SKU","Produk","Kategori","Rasa","Ukuran","UrutanUkuran","JenisPacking","IsiKemasan","HargaSatuan","IsiPerKarton","KapasitasMesin","Lokasi","BulanKe","NamaBulan","AngkaBulan","Jenis","Permintaan","Plan","Skenario","Faktor"
2023-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",135,NA,"Normal",1
2023-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",135,NA,"Optimis",1.1
2023-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",135,NA,"Pesimis",0.9
2023-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",283,NA,"Normal",1
2023-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",283,NA,"Optimis",1.1
2023-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",283,NA,"Pesimis",0.9
2023-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",171,NA,"Normal",1
2023-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",171,NA,"Optimis",1.1
2023-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",171,NA,"Pesimis",0.9
2023-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",172,NA,"Normal",1
2023-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",172,NA,"Optimis",1.1
2023-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",172,NA,"Pesimis",0.9
2023-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",200,NA,"Normal",1
2023-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",200,NA,"Optimis",1.1
2023-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",200,NA,"Pesimis",0.9
2023-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",206,NA,"Normal",1
2023-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",206,NA,"Optimis",1.1
2023-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",206,NA,"Pesimis",0.9
2023-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",175,NA,"Normal",1
2023-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",175,NA,"Optimis",1.1
2023-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",175,NA,"Pesimis",0.9
2023-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",201,NA,"Normal",1
2023-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",201,NA,"Optimis",1.1
2023-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",201,NA,"Pesimis",0.9
2023-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",227,NA,"Normal",1
2023-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",227,NA,"Optimis",1.1
2023-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",227,NA,"Pesimis",0.9
2023-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",376,NA,"Normal",1
2023-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",376,NA,"Optimis",1.1
2023-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",376,NA,"Pesimis",0.9
2023-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",264,NA,"Normal",1
2023-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",264,NA,"Optimis",1.1
2023-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",264,NA,"Pesimis",0.9
2024-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",152,NA,"Normal",1
2024-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",152,NA,"Optimis",1.1
2024-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",152,NA,"Pesimis",0.9
2024-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",156,NA,"Normal",1
2024-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",156,NA,"Optimis",1.1
2024-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",156,NA,"Pesimis",0.9
2024-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",201,NA,"Normal",1
2024-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",201,NA,"Optimis",1.1
2024-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",201,NA,"Pesimis",0.9
2024-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",185,NA,"Normal",1
2024-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",185,NA,"Optimis",1.1
2024-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",185,NA,"Pesimis",0.9
2024-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",202,NA,"Normal",1
2024-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",202,NA,"Optimis",1.1
2024-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",202,NA,"Pesimis",0.9
2024-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",231,NA,"Normal",1
2024-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",231,NA,"Optimis",1.1
2024-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",231,NA,"Pesimis",0.9
2024-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",217,NA,"Normal",1
2024-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",217,NA,"Optimis",1.1
2024-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",217,NA,"Pesimis",0.9
2024-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",193,NA,"Normal",1
2024-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",193,NA,"Optimis",1.1
2024-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",193,NA,"Pesimis",0.9
2024-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",219,NA,"Normal",1
2024-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",219,NA,"Optimis",1.1
2024-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",219,NA,"Pesimis",0.9
2024-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",232,NA,"Normal",1
2024-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",232,NA,"Optimis",1.1
2024-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",232,NA,"Pesimis",0.9
2024-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",260,NA,"Normal",1
2024-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",260,NA,"Optimis",1.1
2024-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",260,NA,"Pesimis",0.9
2024-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",325,NA,"Normal",1
2024-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",325,NA,"Optimis",1.1
2024-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",325,NA,"Pesimis",0.9
2025-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",165,NA,"Normal",1
2025-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",165,NA,"Optimis",1.1
2025-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Riwayat",165,NA,"Pesimis",0.9
2025-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",178,NA,"Normal",1
2025-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",178,NA,"Optimis",1.1
2025-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Riwayat",178,NA,"Pesimis",0.9
2025-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",237,NA,"Normal",1
2025-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",237,NA,"Optimis",1.1
2025-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Riwayat",237,NA,"Pesimis",0.9
2025-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",235,NA,"Normal",1
2025-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",235,NA,"Optimis",1.1
2025-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Riwayat",235,NA,"Pesimis",0.9
2025-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",249,NA,"Normal",1
2025-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",249,NA,"Optimis",1.1
2025-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Riwayat",249,NA,"Pesimis",0.9
2025-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",271,NA,"Normal",1
2025-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",271,NA,"Optimis",1.1
2025-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Riwayat",271,NA,"Pesimis",0.9
2025-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",261,NA,"Normal",1
2025-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",261,NA,"Optimis",1.1
2025-07-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",7,"Juli",1.04783451842275,"Riwayat",261,NA,"Pesimis",0.9
2025-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",267,NA,"Normal",1
2025-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",267,NA,"Optimis",1.1
2025-08-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",8,"Agustus",0.986702373256995,"Riwayat",267,NA,"Pesimis",0.9
2025-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",254,NA,"Normal",1
2025-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",254,NA,"Optimis",1.1
2025-09-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",9,"September",0.997876073506326,"Riwayat",254,NA,"Pesimis",0.9
2025-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",279,NA,"Normal",1
2025-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",279,NA,"Optimis",1.1
2025-10-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",10,"Oktober",1.10573460153292,"Riwayat",279,NA,"Pesimis",0.9
2025-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",316,NA,"Normal",1
2025-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",316,NA,"Optimis",1.1
2025-11-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",11,"November",1.29356357927787,"Riwayat",316,NA,"Pesimis",0.9
2025-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",324,NA,"Normal",1
2025-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",324,NA,"Optimis",1.1
2025-12-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",12,"Desember",1.40991781327916,"Riwayat",324,NA,"Pesimis",0.9
2026-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,240.304737279527,"Normal",1
2026-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,264.33521100748,"Optimis",1.1
2026-01-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",1,"Januari",0.760458029365592,"Plan",NA,216.274263551574,"Pesimis",0.9
2026-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,249.088189121803,"Normal",1
2026-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,273.997008033983,"Optimis",1.1
2026-02-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",2,"Februari",0.788253763043679,"Plan",NA,224.179370209622,"Pesimis",0.9
2026-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,284.718071844122,"Normal",1
2026-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,313.189879028535,"Optimis",1.1
2026-03-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",3,"Maret",0.901006556468741,"Plan",NA,256.24626465971,"Pesimis",0.9
2026-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,294.493674392834,"Normal",1
2026-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,323.943041832118,"Optimis",1.1
2026-04-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",4,"April",0.93194200757226,"Plan",NA,265.044306953551,"Pesimis",0.9
2026-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,316.671160772001,"Normal",1
2026-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,348.338276849201,"Optimis",1.1
2026-05-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",5,"Mei",1.00212392649367,"Plan",NA,285.004044694801,"Pesimis",0.9
2026-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,361.843198817989,"Normal",1
2026-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,398.027518699788,"Optimis",1.1
2026-06-01,"KK-ORI-BES-POU","Keripik Kentang","Makanan","Original","Besar",3,"Pouch","250 g",22000,12,2200,"Pabrik B",6,"Juni",1.14507341398098,"Plan",NA,325.65887893619,"Pesimis",0.9
