"Tanggal","Mesin","Shift","Breakdown","Penyebab","WaktuPerbaikanMenit","DowntimeTerencana","DowntimeMenit","UnitsProduced"
2025-01-27,"M-03","Malam",0,"Preventive OK",0,30,30,798
2025-01-27,"M-03","Pagi",0,"Preventive OK",0,30,30,767
2025-01-27,"M-03","Siang",0,"Preventive OK",0,30,30,895
2025-01-27,"M-04","Malam",0,"Preventive OK",0,30,30,786
2025-01-27,"M-04","Pagi",0,"Preventive OK",0,30,30,846
2025-01-27,"M-04","Siang",1,"Bearing Failure",15,30,45,785
2025-01-27,"M-05","Malam",0,"Preventive OK",0,30,30,446
2025-01-27,"M-05","Pagi",0,"Preventive OK",0,30,30,458
2025-01-27,"M-05","Siang",0,"Preventive OK",0,30,30,420
2025-01-27,"M-06","Malam",1,"Material Jam",15,30,45,395
2025-01-27,"M-06","Pagi",0,"Preventive OK",0,30,30,384
2025-01-27,"M-06","Siang",0,"Preventive OK",0,30,30,398
2025-01-28,"M-01","Malam",0,"Preventive OK",0,0,0,816
2025-01-28,"M-01","Pagi",0,"Preventive OK",0,0,0,816
2025-01-28,"M-01","Siang",0,"Preventive OK",0,0,0,816
2025-01-28,"M-02","Malam",0,"Preventive OK",0,0,0,883
2025-01-28,"M-02","Pagi",0,"Preventive OK",0,0,0,705
2025-01-28,"M-02","Siang",0,"Preventive OK",0,0,0,941
2025-01-28,"M-03","Malam",0,"Preventive OK",0,0,0,688
2025-01-28,"M-03","Pagi",0,"Preventive OK",0,0,0,886
2025-01-28,"M-03","Siang",0,"Preventive OK",0,0,0,725
2025-01-28,"M-04","Malam",0,"Preventive OK",0,0,0,892
2025-01-28,"M-04","Pagi",0,"Preventive OK",0,0,0,893
2025-01-28,"M-04","Siang",0,"Preventive OK",0,0,0,809
2025-01-28,"M-05","Malam",0,"Preventive OK",0,0,0,391
2025-01-28,"M-05","Pagi",0,"Preventive OK",0,0,0,397
2025-01-28,"M-05","Siang",0,"Preventive OK",0,0,0,406
2025-01-28,"M-06","Malam",0,"Preventive OK",0,0,0,385
2025-01-28,"M-06","Pagi",0,"Preventive OK",0,0,0,390
2025-01-28,"M-06","Siang",0,"Preventive OK",0,0,0,418
2025-01-29,"M-01","Malam",0,"Preventive OK",0,0,0,851
2025-01-29,"M-01","Pagi",0,"Preventive OK",0,0,0,736
2025-01-29,"M-01","Siang",0,"Preventive OK",0,0,0,846
2025-01-29,"M-02","Malam",0,"Preventive OK",0,0,0,799
2025-01-29,"M-02","Pagi",0,"Preventive OK",0,0,0,789
2025-01-29,"M-02","Siang",0,"Preventive OK",0,0,0,771
2025-01-29,"M-03","Malam",0,"Preventive OK",0,0,0,823
2025-01-29,"M-03","Pagi",1,"Setup & Adjust",34,0,34,847
2025-01-29,"M-03","Siang",0,"Preventive OK",0,0,0,713
2025-01-29,"M-04","Malam",0,"Preventive OK",0,0,0,685
2025-01-29,"M-04","Pagi",0,"Preventive OK",0,0,0,860
2025-01-29,"M-04","Siang",0,"Preventive OK",0,0,0,830
2025-01-29,"M-05","Malam",0,"Preventive OK",0,0,0,404
2025-01-29,"M-05","Pagi",0,"Preventive OK",0,0,0,440
2025-01-29,"M-05","Siang",0,"Preventive OK",0,0,0,437
2025-01-29,"M-06","Malam",0,"Preventive OK",0,0,0,412
2025-01-29,"M-06","Pagi",0,"Preventive OK",0,0,0,449
2025-01-29,"M-06","Siang",0,"Preventive OK",0,0,0,392
2025-01-30,"M-01","Malam",0,"Preventive OK",0,0,0,880
2025-01-30,"M-01","Pagi",0,"Preventive OK",0,0,0,752
2025-01-30,"M-01","Siang",0,"Preventive OK",0,0,0,941
2025-01-30,"M-02","Malam",0,"Preventive OK",0,0,0,838
2025-01-30,"M-02","Pagi",0,"Preventive OK",0,0,0,839
2025-01-30,"M-02","Siang",0,"Preventive OK",0,0,0,703
2025-01-30,"M-03","Malam",0,"Preventive OK",0,0,0,729
2025-01-30,"M-03","Pagi",0,"Preventive OK",0,0,0,835
2025-01-30,"M-03","Siang",0,"Preventive OK",0,0,0,742
2025-01-30,"M-04","Malam",0,"Preventive OK",0,0,0,789
2025-01-30,"M-04","Pagi",0,"Preventive OK",0,0,0,723
2025-01-30,"M-04","Siang",0,"Preventive OK",0,0,0,938
2025-01-30,"M-05","Malam",0,"Preventive OK",0,0,0,402
2025-01-30,"M-05","Pagi",0,"Preventive OK",0,0,0,399
2025-01-30,"M-05","Siang",0,"Preventive OK",0,0,0,398
2025-01-30,"M-06","Malam",0,"Preventive OK",0,0,0,410
2025-01-30,"M-06","Pagi",0,"Preventive OK",0,0,0,400
2025-01-30,"M-06","Siang",0,"Preventive OK",0,0,0,364
2025-01-31,"M-01","Malam",0,"Preventive OK",0,0,0,737
2025-01-31,"M-01","Pagi",0,"Preventive OK",0,0,0,875
2025-01-31,"M-01","Siang",0,"Preventive OK",0,0,0,813
2025-01-31,"M-02","Malam",1,"Kelistrikan",28,0,28,758
2025-01-31,"M-02","Pagi",0,"Preventive OK",0,0,0,828
2025-01-31,"M-02","Siang",0,"Preventive OK",0,0,0,813
2025-01-31,"M-03","Malam",0,"Preventive OK",0,0,0,753
2025-01-31,"M-03","Pagi",0,"Preventive OK",0,0,0,927
2025-01-31,"M-03","Siang",0,"Preventive OK",0,0,0,852
2025-01-31,"M-04","Malam",0,"Preventive OK",0,0,0,815
2025-01-31,"M-04","Pagi",0,"Preventive OK",0,0,0,895
2025-01-31,"M-04","Siang",0,"Preventive OK",0,0,0,830
2025-01-31,"M-05","Malam",0,"Preventive OK",0,0,0,378
2025-01-31,"M-05","Pagi",0,"Preventive OK",0,0,0,421
2025-01-31,"M-05","Siang",0,"Preventive OK",0,0,0,392
2025-01-31,"M-06","Malam",0,"Preventive OK",0,0,0,429
2025-01-31,"M-06","Pagi",0,"Preventive OK",0,0,0,392
2025-01-31,"M-06","Siang",0,"Preventive OK",0,0,0,474
2025-02-01,"M-01","Malam",1,"Bearing Failure",20,0,20,755
2025-02-01,"M-01","Pagi",0,"Preventive OK",0,0,0,927
2025-02-01,"M-01","Siang",0,"Preventive OK",0,0,0,730
2025-02-01,"M-02","Malam",0,"Preventive OK",0,0,0,760
2025-02-01,"M-02","Pagi",1,"Tool Wear",40,0,40,679
2025-02-01,"M-02","Siang",0,"Preventive OK",0,0,0,828
2025-02-01,"M-03","Malam",0,"Preventive OK",0,0,0,872
2025-02-01,"M-03","Pagi",0,"Preventive OK",0,0,0,885
2025-02-01,"M-03","Siang",0,"Preventive OK",0,0,0,839
2025-02-01,"M-04","Malam",0,"Preventive OK",0,0,0,727
2025-02-01,"M-04","Pagi",0,"Preventive OK",0,0,0,884
2025-02-01,"M-04","Siang",0,"Preventive OK",0,0,0,787
2025-02-01,"M-05","Malam",0,"Preventive OK",0,0,0,425
2025-02-01,"M-05","Pagi",0,"Preventive OK",0,0,0,399
2025-02-01,"M-05","Siang",0,"Preventive OK",0,0,0,436
2025-02-01,"M-06","Malam",0,"Preventive OK",0,0,0,395
2025-02-01,"M-06","Pagi",0,"Preventive OK",0,0,0,449
2025-02-01,"M-06","Siang",0,"Preventive OK",0,0,0,369
2025-02-03,"M-01","Malam",0,"Preventive OK",0,30,30,810
2025-02-03,"M-01","Pagi",0,"Preventive OK",0,30,30,838
2025-02-03,"M-01","Siang",0,"Preventive OK",0,30,30,796
2025-02-03,"M-02","Malam",0,"Preventive OK",0,30,30,796
2025-02-03,"M-02","Pagi",0,"Preventive OK",0,30,30,819
2025-02-03,"M-02","Siang",0,"Preventive OK",0,30,30,780
2025-02-03,"M-03","Malam",0,"Preventive OK",0,30,30,853
2025-02-03,"M-03","Pagi",0,"Preventive OK",0,30,30,767
2025-02-03,"M-03","Siang",0,"Preventive OK",0,30,30,855
2025-02-03,"M-04","Malam",0,"Preventive OK",0,30,30,809
2025-02-03,"M-04","Pagi",0,"Preventive OK",0,30,30,714
2025-02-03,"M-04","Siang",0,"Preventive OK",0,30,30,866
2025-02-03,"M-05","Malam",0,"Preventive OK",0,30,30,339
2025-02-03,"M-05","Pagi",0,"Preventive OK",0,30,30,377
2025-02-03,"M-05","Siang",0,"Preventive OK",0,30,30,415
2025-02-03,"M-06","Malam",0,"Preventive OK",0,30,30,402
2025-02-03,"M-06","Pagi",0,"Preventive OK",0,30,30,364
2025-02-03,"M-06","Siang",0,"Preventive OK",0,30,30,411
2025-02-04,"M-01","Malam",0,"Preventive OK",0,0,0,705
2025-02-04,"M-01","Pagi",0,"Preventive OK",0,0,0,844
2025-02-04,"M-01","Siang",0,"Preventive OK",0,0,0,922
2025-02-04,"M-02","Malam",0,"Preventive OK",0,0,0,860
2025-02-04,"M-02","Pagi",0,"Preventive OK",0,0,0,794
2025-02-04,"M-02","Siang",0,"Preventive OK",0,0,0,783
2025-02-04,"M-03","Malam",0,"Preventive OK",0,0,0,837
2025-02-04,"M-03","Pagi",0,"Preventive OK",0,0,0,786
2025-02-04,"M-03","Siang",0,"Preventive OK",0,0,0,803
2025-02-04,"M-04","Malam",0,"Preventive OK",0,0,0,785
2025-02-04,"M-04","Pagi",0,"Preventive OK",0,0,0,777
2025-02-04,"M-04","Siang",0,"Preventive OK",0,0,0,776
2025-02-04,"M-05","Malam",0,"Preventive OK",0,0,0,418
2025-02-04,"M-05","Pagi",0,"Preventive OK",0,0,0,406
2025-02-04,"M-05","Siang",0,"Preventive OK",0,0,0,412
2025-02-04,"M-06","Malam",0,"Preventive OK",0,0,0,441
2025-02-04,"M-06","Pagi",0,"Preventive OK",0,0,0,414
2025-02-04,"M-06","Siang",0,"Preventive OK",0,0,0,450
2025-02-05,"M-01","Malam",0,"Preventive OK",0,0,0,960
2025-02-05,"M-01","Pagi",0,"Preventive OK",0,0,0,818
2025-02-05,"M-01","Siang",0,"Preventive OK",0,0,0,834
2025-02-05,"M-02","Malam",0,"Preventive OK",0,0,0,851
2025-02-05,"M-02","Pagi",0,"Preventive OK",0,0,0,785
2025-02-05,"M-02","Siang",0,"Preventive OK",0,0,0,814
2025-02-05,"M-03","Malam",0,"Preventive OK",0,0,0,755
2025-02-05,"M-03","Pagi",0,"Preventive OK",0,0,0,863
2025-02-05,"M-03","Siang",0,"Preventive OK",0,0,0,698
2025-02-05,"M-04","Malam",0,"Preventive OK",0,0,0,753
2025-02-05,"M-04","Pagi",0,"Preventive OK",0,0,0,892
2025-02-05,"M-04","Siang",0,"Preventive OK",0,0,0,894
2025-02-05,"M-05","Malam",0,"Preventive OK",0,0,0,402
2025-02-05,"M-05","Pagi",0,"Preventive OK",0,0,0,436
2025-02-05,"M-05","Siang",0,"Preventive OK",0,0,0,393
2025-02-05,"M-06","Malam",0,"Preventive OK",0,0,0,449
2025-02-05,"M-06","Pagi",0,"Preventive OK",0,0,0,377
2025-02-05,"M-06","Siang",0,"Preventive OK",0,0,0,414
2025-02-06,"M-01","Malam",0,"Preventive OK",0,0,0,906
2025-02-06,"M-01","Pagi",0,"Preventive OK",0,0,0,821
2025-02-06,"M-01","Siang",0,"Preventive OK",0,0,0,736
2025-02-06,"M-02","Malam",0,"Preventive OK",0,0,0,867
2025-02-06,"M-02","Pagi",0,"Preventive OK",0,0,0,935
2025-02-06,"M-02","Siang",0,"Preventive OK",0,0,0,799
2025-02-06,"M-03","Malam",0,"Preventive OK",0,0,0,855
2025-02-06,"M-03","Pagi",0,"Preventive OK",0,0,0,875
2025-02-06,"M-03","Siang",0,"Preventive OK",0,0,0,709
2025-02-06,"M-04","Malam",1,"Tool Wear",27,0,27,806
2025-02-06,"M-04","Pagi",0,"Preventive OK",0,0,0,742
2025-02-06,"M-04","Siang",0,"Preventive OK",0,0,0,814
2025-02-06,"M-05","Malam",0,"Preventive OK",0,0,0,398
2025-02-06,"M-05","Pagi",0,"Preventive OK",0,0,0,382
2025-02-06,"M-05","Siang",0,"Preventive OK",0,0,0,464
2025-02-06,"M-06","Malam",0,"Preventive OK",0,0,0,405
2025-02-06,"M-06","Pagi",0,"Preventive OK",0,0,0,466
2025-02-06,"M-06","Siang",0,"Preventive OK",0,0,0,393
2025-02-07,"M-01","Malam",0,"Preventive OK",0,0,0,757
2025-02-07,"M-01","Pagi",0,"Preventive OK",0,0,0,833
2025-02-07,"M-01","Siang",0,"Preventive OK",0,0,0,765
2025-02-07,"M-02","Malam",1,"Kelistrikan",23,0,23,803
2025-02-07,"M-02","Pagi",0,"Preventive OK",0,0,0,674
2025-02-07,"M-02","Siang",0,"Preventive OK",0,0,0,880
2025-02-07,"M-03","Malam",0,"Preventive OK",0,0,0,864
2025-02-07,"M-03","Pagi",0,"Preventive OK",0,0,0,807
2025-02-07,"M-03","Siang",0,"Preventive OK",0,0,0,841
2025-02-07,"M-04","Malam",0,"Preventive OK",0,0,0,762
2025-02-07,"M-04","Pagi",0,"Preventive OK",0,0,0,886
2025-02-07,"M-04","Siang",0,"Preventive OK",0,0,0,793
2025-02-07,"M-05","Malam",0,"Preventive OK",0,0,0,457
2025-02-07,"M-05","Pagi",1,"Tool Wear",21,0,21,359
2025-02-07,"M-05","Siang",0,"Preventive OK",0,0,0,372
2025-02-07,"M-06","Malam",0,"Preventive OK",0,0,0,356
2025-02-07,"M-06","Pagi",0,"Preventive OK",0,0,0,375
2025-02-07,"M-06","Siang",0,"Preventive OK",0,0,0,414
2025-02-08,"M-01","Malam",0,"Preventive OK",0,0,0,810
2025-02-08,"M-01","Pagi",0,"Preventive OK",0,0,0,849
2025-02-08,"M-01","Siang",0,"Preventive OK",0,0,0,830
2025-02-08,"M-02","Malam",0,"Preventive OK",0,0,0,804
2025-02-08,"M-02","Pagi",0,"Preventive OK",0,0,0,881
2025-02-08,"M-02","Siang",0,"Preventive OK",0,0,0,812
2025-02-08,"M-03","Malam",0,"Preventive OK",0,0,0,808
2025-02-08,"M-03","Pagi",0,"Preventive OK",0,0,0,793
2025-02-08,"M-03","Siang",0,"Preventive OK",0,0,0,763
2025-02-08,"M-04","Malam",0,"Preventive OK",0,0,0,880
2025-02-08,"M-04","Pagi",0,"Preventive OK",0,0,0,827
2025-02-08,"M-04","Siang",1,"Bearing Failure",26,0,26,788
2025-02-08,"M-05","Malam",0,"Preventive OK",0,0,0,426
2025-02-08,"M-05","Pagi",0,"Preventive OK",0,0,0,401
2025-02-08,"M-05","Siang",0,"Preventive OK",0,0,0,404
2025-02-08,"M-06","Malam",0,"Preventive OK",0,0,0,462
2025-02-08,"M-06","Pagi",0,"Preventive OK",0,0,0,427
2025-02-08,"M-06","Siang",0,"Preventive OK",0,0,0,396
2025-02-10,"M-01","Malam",0,"Preventive OK",0,30,30,921
2025-02-10,"M-01","Pagi",0,"Preventive OK",0,30,30,828
2025-02-10,"M-01","Siang",0,"Preventive OK",0,30,30,800
2025-02-10,"M-02","Malam",0,"Preventive OK",0,30,30,914
2025-02-10,"M-02","Pagi",0,"Preventive OK",0,30,30,784
2025-02-10,"M-02","Siang",0,"Preventive OK",0,30,30,832
2025-02-10,"M-03","Malam",0,"Preventive OK",0,30,30,761
2025-02-10,"M-03","Pagi",0,"Preventive OK",0,30,30,915
2025-02-10,"M-03","Siang",0,"Preventive OK",0,30,30,863
2025-02-10,"M-04","Malam",0,"Preventive OK",0,30,30,735
2025-02-10,"M-04","Pagi",0,"Preventive OK",0,30,30,829
2025-02-10,"M-04","Siang",0,"Preventive OK",0,30,30,899
2025-02-10,"M-05","Malam",0,"Preventive OK",0,30,30,428
2025-02-10,"M-05","Pagi",0,"Preventive OK",0,30,30,377
2025-02-10,"M-05","Siang",0,"Preventive OK",0,30,30,405
2025-02-10,"M-06","Malam",0,"Preventive OK",0,30,30,399
2025-02-10,"M-06","Pagi",0,"Preventive OK",0,30,30,447
2025-02-10,"M-06","Siang",0,"Preventive OK",0,30,30,376
2025-02-11,"M-01","Malam",0,"Preventive OK",0,0,0,856
2025-02-11,"M-01","Pagi",0,"Preventive OK",0,0,0,857
2025-02-11,"M-01","Siang",0,"Preventive OK",0,0,0,809
2025-02-11,"M-02","Malam",0,"Preventive OK",0,0,0,813
2025-02-11,"M-02","Pagi",0,"Preventive OK",0,0,0,899
2025-02-11,"M-02","Siang",0,"Preventive OK",0,0,0,816
2025-02-11,"M-03","Malam",0,"Preventive OK",0,0,0,947
2025-02-11,"M-03","Pagi",0,"Preventive OK",0,0,0,865
2025-02-11,"M-03","Siang",0,"Preventive OK",0,0,0,961
2025-02-11,"M-04","Malam",0,"Preventive OK",0,0,0,783
2025-02-11,"M-04","Pagi",0,"Preventive OK",0,0,0,840
2025-02-11,"M-04","Siang",0,"Preventive OK",0,0,0,767
2025-02-11,"M-05","Malam",0,"Preventive OK",0,0,0,422
2025-02-11,"M-05","Pagi",0,"Preventive OK",0,0,0,350
2025-02-11,"M-05","Siang",0,"Preventive OK",0,0,0,390
2025-02-11,"M-06","Malam",0,"Preventive OK",0,0,0,425
2025-02-11,"M-06","Pagi",0,"Preventive OK",0,0,0,414
2025-02-11,"M-06","Siang",0,"Preventive OK",0,0,0,421
2025-02-12,"M-01","Malam",0,"Preventive OK",0,0,0,777
2025-02-12,"M-01","Pagi",0,"Preventive OK",0,0,0,955
2025-02-12,"M-01","Siang",0,"Preventive OK",0,0,0,701
2025-02-12,"M-02","Malam",0,"Preventive OK",0,0,0,757
2025-02-12,"M-02","Pagi",0,"Preventive OK",0,0,0,782
2025-02-12,"M-02","Siang",0,"Preventive OK",0,0,0,867
2025-02-12,"M-03","Malam",0,"Preventive OK",0,0,0,861
2025-02-12,"M-03","Pagi",0,"Preventive OK",0,0,0,829
2025-02-12,"M-03","Siang",0,"Preventive OK",0,0,0,790
2025-02-12,"M-04","Malam",0,"Preventive OK",0,0,0,815
2025-02-12,"M-04","Pagi",0,"Preventive OK",0,0,0,809
2025-02-12,"M-04","Siang",0,"Preventive OK",0,0,0,813
2025-02-12,"M-05","Malam",0,"Preventive OK",0,0,0,415
2025-02-12,"M-05","Pagi",0,"Preventive OK",0,0,0,407
2025-02-12,"M-05","Siang",0,"Preventive OK",0,0,0,326
2025-02-12,"M-06","Malam",0,"Preventive OK",0,0,0,349
2025-02-12,"M-06","Pagi",0,"Preventive OK",0,0,0,410
2025-02-12,"M-06","Siang",0,"Preventive OK",0,0,0,398
2025-02-13,"M-01","Malam",0,"Preventive OK",0,0,0,825
2025-02-13,"M-01","Pagi",0,"Preventive OK",0,0,0,678
2025-02-13,"M-01","Siang",0,"Preventive OK",0,0,0,859
2025-02-13,"M-02","Malam",0,"Preventive OK",0,0,0,836
2025-02-13,"M-02","Pagi",0,"Preventive OK",0,0,0,734
2025-02-13,"M-02","Siang",0,"Preventive OK",0,0,0,773
2025-02-13,"M-03","Malam",0,"Preventive OK",0,0,0,817
2025-02-13,"M-03","Pagi",0,"Preventive OK",0,0,0,819
2025-02-13,"M-03","Siang",0,"Preventive OK",0,0,0,754
2025-02-13,"M-04","Malam",0,"Preventive OK",0,0,0,889
2025-02-13,"M-04","Pagi",0,"Preventive OK",0,0,0,880
2025-02-13,"M-04","Siang",0,"Preventive OK",0,0,0,829
2025-02-13,"M-05","Malam",0,"Preventive OK",0,0,0,427
2025-02-13,"M-05","Pagi",0,"Preventive OK",0,0,0,411
2025-02-13,"M-05","Siang",0,"Preventive OK",0,0,0,424
2025-02-13,"M-06","Malam",0,"Preventive OK",0,0,0,378
2025-02-13,"M-06","Pagi",0,"Preventive OK",0,0,0,399
2025-02-13,"M-06","Siang",0,"Preventive OK",0,0,0,380
2025-02-14,"M-01","Malam",0,"Preventive OK",0,0,0,704
2025-02-14,"M-01","Pagi",0,"Preventive OK",0,0,0,829
2025-02-14,"M-01","Siang",0,"Preventive OK",0,0,0,839
2025-02-14,"M-02","Malam",1,"Bearing Failure",23,0,23,794
2025-02-14,"M-02","Pagi",0,"Preventive OK",0,0,0,869
2025-02-14,"M-02","Siang",0,"Preventive OK",0,0,0,732
2025-02-14,"M-03","Malam",0,"Preventive OK",0,0,0,710
2025-02-14,"M-03","Pagi",0,"Preventive OK",0,0,0,793
2025-02-14,"M-03","Siang",0,"Preventive OK",0,0,0,854
2025-02-14,"M-04","Malam",0,"Preventive OK",0,0,0,836
2025-02-14,"M-04","Pagi",0,"Preventive OK",0,0,0,880
2025-02-14,"M-04","Siang",0,"Preventive OK",0,0,0,850
2025-02-14,"M-05","Malam",0,"Preventive OK",0,0,0,437
2025-02-14,"M-05","Pagi",0,"Preventive OK",0,0,0,359
2025-02-14,"M-05","Siang",0,"Preventive OK",0,0,0,386
2025-02-14,"M-06","Malam",0,"Preventive OK",0,0,0,383
2025-02-14,"M-06","Pagi",0,"Preventive OK",0,0,0,395
2025-02-14,"M-06","Siang",0,"Preventive OK",0,0,0,414
2025-02-15,"M-01","Malam",0,"Preventive OK",0,0,0,780
2025-02-15,"M-01","Pagi",0,"Preventive OK",0,0,0,850
2025-02-15,"M-01","Siang",0,"Preventive OK",0,0,0,721
2025-02-15,"M-02","Malam",0,"Preventive OK",0,0,0,880
2025-02-15,"M-02","Pagi",0,"Preventive OK",0,0,0,825
2025-02-15,"M-02","Siang",0,"Preventive OK",0,0,0,796
2025-02-15,"M-03","Malam",0,"Preventive OK",0,0,0,816
2025-02-15,"M-03","Pagi",0,"Preventive OK",0,0,0,840
2025-02-15,"M-03","Siang",0,"Preventive OK",0,0,0,865
2025-02-15,"M-04","Malam",0,"Preventive OK",0,0,0,770
2025-02-15,"M-04","Pagi",0,"Preventive OK",0,0,0,915
2025-02-15,"M-04","Siang",0,"Preventive OK",0,0,0,874
2025-02-15,"M-05","Malam",0,"Preventive OK",0,0,0,409
2025-02-15,"M-05","Pagi",0,"Preventive OK",0,0,0,380
2025-02-15,"M-05","Siang",0,"Preventive OK",0,0,0,466
2025-02-15,"M-06","Malam",0,"Preventive OK",0,0,0,417
2025-02-15,"M-06","Pagi",0,"Preventive OK",0,0,0,382
2025-02-15,"M-06","Siang",0,"Preventive OK",0,0,0,445
2025-02-17,"M-01","Malam",0,"Preventive OK",0,30,30,872
2025-02-17,"M-01","Pagi",0,"Preventive OK",0,30,30,877
2025-02-17,"M-01","Siang",0,"Preventive OK",0,30,30,846
2025-02-17,"M-02","Malam",0,"Preventive OK",0,30,30,873
2025-02-17,"M-02","Pagi",0,"Preventive OK",0,30,30,838
2025-02-17,"M-02","Siang",0,"Preventive OK",0,30,30,824
2025-02-17,"M-03","Malam",0,"Preventive OK",0,30,30,745
2025-02-17,"M-03","Pagi",0,"Preventive OK",0,30,30,764
2025-02-17,"M-03","Siang",0,"Preventive OK",0,30,30,799
2025-02-17,"M-04","Malam",0,"Preventive OK",0,30,30,794
2025-02-17,"M-04","Pagi",0,"Preventive OK",0,30,30,799
2025-02-17,"M-04","Siang",0,"Preventive OK",0,30,30,775
2025-02-17,"M-05","Malam",0,"Preventive OK",0,30,30,473
2025-02-17,"M-05","Pagi",0,"Preventive OK",0,30,30,397
2025-02-17,"M-05","Siang",0,"Preventive OK",0,30,30,427
2025-02-17,"M-06","Malam",0,"Preventive OK",0,30,30,375
2025-02-17,"M-06","Pagi",0,"Preventive OK",0,30,30,381
2025-02-17,"M-06","Siang",0,"Preventive OK",0,30,30,417
2025-02-18,"M-01","Malam",0,"Preventive OK",0,0,0,762
2025-02-18,"M-01","Pagi",0,"Preventive OK",0,0,0,735
2025-02-18,"M-01","Siang",0,"Preventive OK",0,0,0,778
2025-02-18,"M-02","Malam",1,"Tool Wear",42,0,42,739
2025-02-18,"M-02","Pagi",0,"Preventive OK",0,0,0,875
2025-02-18,"M-02","Siang",1,"Bearing Failure",30,0,30,793
2025-02-18,"M-03","Malam",0,"Preventive OK",0,0,0,784
2025-02-18,"M-03","Pagi",0,"Preventive OK",0,0,0,709
2025-02-18,"M-03","Siang",0,"Preventive OK",0,0,0,853
2025-02-18,"M-04","Malam",0,"Preventive OK",0,0,0,780
2025-02-18,"M-04","Pagi",0,"Preventive OK",0,0,0,868
2025-02-18,"M-04","Siang",0,"Preventive OK",0,0,0,782
2025-02-18,"M-05","Malam",0,"Preventive OK",0,0,0,447
2025-02-18,"M-05","Pagi",0,"Preventive OK",0,0,0,381
2025-02-18,"M-05","Siang",0,"Preventive OK",0,0,0,388
2025-02-18,"M-06","Malam",0,"Preventive OK",0,0,0,357
2025-02-18,"M-06","Pagi",0,"Preventive OK",0,0,0,368
2025-02-18,"M-06","Siang",1,"Setup & Adjust",25,0,25,414
2025-02-19,"M-01","Malam",1,"Tool Wear",13,0,13,882
2025-02-19,"M-01","Pagi",0,"Preventive OK",0,0,0,886
2025-02-19,"M-01","Siang",0,"Preventive OK",0,0,0,783
2025-02-19,"M-02","Malam",1,"Bearing Failure",24,0,24,739
2025-02-19,"M-02","Pagi",0,"Preventive OK",0,0,0,785
2025-02-19,"M-02","Siang",0,"Preventive OK",0,0,0,740
2025-02-19,"M-03","Malam",0,"Preventive OK",0,0,0,771
2025-02-19,"M-03","Pagi",0,"Preventive OK",0,0,0,806
2025-02-19,"M-03","Siang",0,"Preventive OK",0,0,0,871
2025-02-19,"M-04","Malam",0,"Preventive OK",0,0,0,780
2025-02-19,"M-04","Pagi",0,"Preventive OK",0,0,0,819
2025-02-19,"M-04","Siang",0,"Preventive OK",0,0,0,942
2025-02-19,"M-05","Malam",0,"Preventive OK",0,0,0,416
2025-02-19,"M-05","Pagi",0,"Preventive OK",0,0,0,403
2025-02-19,"M-05","Siang",0,"Preventive OK",0,0,0,411
2025-02-19,"M-06","Malam",0,"Preventive OK",0,0,0,430
2025-02-19,"M-06","Pagi",0,"Preventive OK",0,0,0,422
2025-02-19,"M-06","Siang",0,"Preventive OK",0,0,0,370
2025-02-20,"M-01","Malam",0,"Preventive OK",0,0,0,890
2025-02-20,"M-01","Pagi",0,"Preventive OK",0,0,0,810
2025-02-20,"M-01","Siang",0,"Preventive OK",0,0,0,806
2025-02-20,"M-02","Malam",0,"Preventive OK",0,0,0,784
2025-02-20,"M-02","Pagi",0,"Preventive OK",0,0,0,867
2025-02-20,"M-02","Siang",0,"Preventive OK",0,0,0,849
2025-02-20,"M-03","Malam",0,"Preventive OK",0,0,0,774
2025-02-20,"M-03","Pagi",0,"Preventive OK",0,0,0,904
2025-02-20,"M-03","Siang",0,"Preventive OK",0,0,0,856
2025-02-20,"M-04","Malam",0,"Preventive OK",0,0,0,793
2025-02-20,"M-04","Pagi",0,"Preventive OK",0,0,0,883
2025-02-20,"M-04","Siang",0,"Preventive OK",0,0,0,793
2025-02-20,"M-05","Malam",0,"Preventive OK",0,0,0,425
2025-02-20,"M-05","Pagi",0,"Preventive OK",0,0,0,323
2025-02-20,"M-05","Siang",0,"Preventive OK",0,0,0,407
2025-02-20,"M-06","Malam",0,"Preventive OK",0,0,0,378
2025-02-20,"M-06","Pagi",0,"Preventive OK",0,0,0,414
2025-02-20,"M-06","Siang",0,"Preventive OK",0,0,0,482
2025-02-21,"M-01","Malam",0,"Preventive OK",0,0,0,765
2025-02-21,"M-01","Pagi",0,"Preventive OK",0,0,0,822
2025-02-21,"M-01","Siang",0,"Preventive OK",0,0,0,790
2025-02-21,"M-02","Malam",0,"Preventive OK",0,0,0,769
2025-02-21,"M-02","Pagi",1,"Tool Wear",52,0,52,801
2025-02-21,"M-02","Siang",0,"Preventive OK",0,0,0,741
2025-02-21,"M-03","Malam",0,"Preventive OK",0,0,0,790
2025-02-21,"M-03","Pagi",0,"Preventive OK",0,0,0,679
2025-02-21,"M-03","Siang",0,"Preventive OK",0,0,0,785
2025-02-21,"M-04","Malam",0,"Preventive OK",0,0,0,812
2025-02-21,"M-04","Pagi",1,"Tool Wear",26,0,26,740
2025-02-21,"M-04","Siang",0,"Preventive OK",0,0,0,865
2025-02-21,"M-05","Malam",0,"Preventive OK",0,0,0,377
2025-02-21,"M-05","Pagi",0,"Preventive OK",0,0,0,460
2025-02-21,"M-05","Siang",0,"Preventive OK",0,0,0,408
